CAR_CHC_ID,POSITION_TITLE_E,SELECTION_PROCESS_NUMBER,POSITIONS_AVAILABLE,DEPT_CD,CLASSIFICATIONS,VARIOUS_WORK_LOCATION,TOTAL_SUBMITTED,POSTER_URL,cd,tot_in
1086450,Senior Policy Strategist,17-RCM-IA-N-N-NCR-FP-69885,1,RCM,EC07,0,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086450,3506,14
1086501,Team Leader,2017-CSD-IA-AB-16668,0,CSD,PM03,0,89,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086501,4811,83
1086524,Operations Support Technician,17-DFO-CEN-EA-EOS-206427,1,DFO,SCDED05,0,10,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086524,3524,0
1086530,Transcription Services & Client Support,17-RCM-IA-P-E-SUR-IMT-PRIME-69529,2,RCM,AS02,0,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086530,5915,8
1086539,"Manager, Integrated Program Planning and Analysis",17-DFO-PAC-IA-EFM-212825,1,DFO,AS06,1,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086539,4611,4
1086539,"Manager, Integrated Program Planning and Analysis",17-DFO-PAC-IA-EFM-212825,1,DFO,AS06,1,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086539,5915,10
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLEIM10,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3510,2
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLEIM10,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3512,9
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLEIM10,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3543,5
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLEIM10,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3547,6
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLEIM10,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3548,1
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLEIM11,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3510,1
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLEIM11,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3512,13
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLEIM11,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3543,5
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLEIM11,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3547,10
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLEIM11,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3548,1
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLPCF07,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3510,0
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLPCF07,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3512,5
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLPCF07,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3543,2
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLPCF07,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3547,5
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLPCF07,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3548,0
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLWOW09,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3510,4
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLWOW09,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3512,7
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLWOW09,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3543,3
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLWOW09,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3547,9
1086547,Various General Labour and Trades positions,17-DND-EA-BORDN-420567,3,DND,GLWOW09,1,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086547,3548,2
1086557,Transcription Services & Client Support,17-RCM-EA-P-E-SUR-IMT-PRIME-69530,2,RCM,AS02,0,77,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086557,5915,46
1086563,Refrigeration Mechanic,17-IA-COMOX-420788,1,DND,GLMAM10,0,2,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086563,5926,0
1086568,Administrative Assistant,17-NHW-RORB-IA-BC-212990,1,SHC,CR04,0,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086568,5915,1
1086577,"ASSISTANT CHIEF PILOT, FIXED WING OPERATIONS",17-MOT-EA-HRS-88591,1,MOT,AOCAI04,0,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086577,3506,4
1086614,Detachment Services Assistant,17-RCM-EA-X-H-BTWN-DTACH-69763,1,RCM,CR05,0,36,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086614,1205,9
1086618,Executive Director and General Counsel,17ATS-EA-00293,1,ATS,LC03,0,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086618,3506,3
1086637,Investigator,2017-IA-ATL-FB_05-058,0,BSF,FB05,1,108,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086637,1001,3
1086637,Investigator,2017-IA-ATL-FB_05-058,0,BSF,FB05,1,108,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086637,1209,14
1086637,Investigator,2017-IA-ATL-FB_05-058,0,BSF,FB05,1,108,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086637,1301,2
1086637,Investigator,2017-IA-ATL-FB_05-058,0,BSF,FB05,1,108,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086637,1310,2
1086643,*Amendment to essential qualifications* Junior Advisor to Assistant Deputy Minister,2017-SVC-IA-HQ-303625-01,2,SVC,AS05,1,19,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086643,2481,6
1086643,*Amendment to essential qualifications* Junior Advisor to Assistant Deputy Minister,2017-SVC-IA-HQ-303625-01,2,SVC,AS05,1,19,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086643,3506,7
1086669,Visits Officer (AS-05) / Visits Coordinator (AS-06),17-EXT-EA-AP-1017092,0,EXT,AS05,0,303,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086669,3506,117
1086669,Visits Officer (AS-05) / Visits Coordinator (AS-06),17-EXT-EA-AP-1017092,0,EXT,AS06,0,303,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086669,3506,100
1086682,Climate Science Researcher,17-DOE-PYR-EA-303833,1,DOE,,0,10,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086682,5917,1
1086683,Labour Relations Advisor ''Amendment on the closing date'',2017-RSN-IA-CMSS-178687-1,1,RSN,PE03,0,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086683,3506,1
1086716,Program Manager,17-DOE-NCR-IA-299453-1,1,DOE,ENENG06,0,42,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086716,2481,6
1086717,Administrative Assistant (3 Streams),17-DND-IA-OTTWA-422533,3,DND,AS02,0,50,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086717,2481,24
1086718,Various administrative positions,2017-SVC-IA-HQ-302490-1,2,SVC,AS03,1,85,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086718,2481,28
1086718,Various administrative positions,2017-SVC-IA-HQ-302490-1,2,SVC,AS03,1,85,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086718,3506,41
1086764,"Health Planning Program Officer, Program Delivery",17-NHW-FNIH-EA-SK-213056,1,SHC,PM03,0,70,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086764,4706,36
1086779,Communications Strategist -AMENDMENT TO EDUCATION,17-RCM-IA-W-A-NCR-COMM-69666,1,RCM,IS04,0,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086779,3506,9
1086807,Border Information Services Officer,2017-IA-ATL-PM_01-074,0,BSF,PM01,0,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086807,1301,3
1086830,Administrative Officer,17-NHW-HPFB-IA-NCR-213069,1,SHC,AS02,0,32,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086830,3506,25
1086837,"Director General, Science Policy and Integration",2017-RSN-IA-0039-180493,1,RSN,EX03,0,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086837,3506,1
1086847,"Manager, Policy Development",17-PXR-EA-NCR-213586,1,PXR,EC07,0,52,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086847,3506,26
1086850,"Director General, Indigenous Policy and Coordination",2017-RSN-IA-1111-180479,1,RSN,EX03,0,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086850,3506,7
1086858,Administrative Assistant,17-DND-IA-OTTWA-422546,1,DND,AS02,0,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086858,3506,9
1086859,Senior Intake Officer,2017-SVC-IA-HQ-303869,1,SVC,PG04,0,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086859,3506,8
1086861,IT Security Analyst,17-PSC-EA-303871,1,PSC,CS02,0,52,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086861,3501,0
1086867,Senior Scientific Evaluator,17-NHW-HPFB-IA-NCR-212769,10,SHC,BI04,0,71,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086867,3506,60
1086882,Deputy Chief Federal Prosecutor,2017-PPD-IA-ON-TOR-110986,1,PPD,LC02,0,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086882,3520,3
1086893,CS 02 - Various Positions,17-DND-IA-ESQ-423115,0,DND,CS02,0,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086893,5917,23
1086913,Senior Counsel (Anticipatory),2017-JUS-IA-110615,1,JUS,LP03,0,39,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086913,3520,35
1086995,Senior Information Management Analyst,17-PSC-IA-303872,1,PSC,AS04,0,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1086995,2481,7
1087000,Senior Human Resources Advisor,17-MOT-IA-HRS-88650,3,MOT,PE04,0,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087000,3506,9
1087014,"Audit Manager (RE-06), Internal Audit",17/18-SIF-EA-4745,1,SIF,RE06,0,121,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087014,3520,44
1087020,Service Level Analyst,2017-IMC-IA-26360,0,IMC,AS02,0,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087020,2466,23
1087032,"Director, Enterprise Architecture",2017-TBD-IA-AA-103439,1,TBD,CS05,0,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087032,3506,27
1087038,"Chief, SmartWay Program",2017-RSN-IA-ES-180499,1,RSN,CO03,0,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087038,3506,4
1087073,Manager,2017-CSD-IA-NHQ-18232,1,CSD,EC07,0,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087073,2481,2
1087098,"Privacy Policy Team Leader, ATIP",17-AGR-NCR-IA-PAB-460,1,AGR,PM05,0,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087098,3506,3
1087109,Integrated Planning/Program Manager,17-RCM-IA-N-N-NCR-HR-69698,1,RCM,AS05,0,23,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087109,3506,19
1087147,Stream 1: NCCN Coach/Learning Officer; Stream 2: NCCN Team Leader,18-DVA-IA-ID-DM-313730,0,DVA,WP02,1,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087147,4611,2
1087147,Stream 1: NCCN Coach/Learning Officer; Stream 2: NCCN Team Leader,18-DVA-IA-ID-DM-313730,0,DVA,WP02,1,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087147,5915,5
1087150,Administrative Officer,17-DFO-QUE-EA-RGEXOFF-213112,2,DFO,AS01,1,173,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087150,2401,43
1087150,Administrative Officer,17-DFO-QUE-EA-RGEXOFF-213112,2,DFO,AS01,1,173,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087150,2403,17
1087150,Administrative Officer,17-DFO-QUE-EA-RGEXOFF-213112,2,DFO,AS01,1,173,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087150,2409,10
1087150,Administrative Officer,17-DFO-QUE-EA-RGEXOFF-213112,2,DFO,AS01,1,173,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087150,2497,8
1087184,Data Analyst / Analyst,17-PSC-EA-303932,0,PSC,EC04,0,277,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087184,2481,45
1087184,Data Analyst / Analyst,17-PSC-EA-303932,0,PSC,EC05,0,277,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087184,2481,50
1087186,"Chief, Health Services",2017-PEN-IA-PRA-130166,3,PEN,NUHOS05,0,6,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087186,4711,5
1087204,Communications Officer,17-WCO-EA-SAS-309,1,WCO,IS03,0,60,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087204,4711,17
1087206,"Analyst, Government and Academic Relations",17-CSA-IA-83832,2,CSA,EC05,0,44,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087206,2481,12
1087260,Junior Program Officer - Program Delivery,17-NHW-RORB-EA-NCR-212880,2,SHC,PM02,0,797,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087260,3506,431
1087274,Citizen Services Officer,2017-CSD-IA-MAN-18253,0,CSD,PM01,1,99,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087274,4602,10
1087274,Citizen Services Officer,2017-CSD-IA-MAN-18253,0,CSD,PM01,1,99,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087274,4611,73
1087274,Citizen Services Officer,2017-CSD-IA-MAN-18253,0,CSD,PM01,1,99,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087274,4613,10
1087285,Business Expertise Advisor,2017-CSD-IA-QUE-18236,0,CSD,PM03,1,70,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087285,2423,7
1087285,Business Expertise Advisor,2017-CSD-IA-QUE-18236,0,CSD,PM03,1,70,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087285,2449,0
1087285,Business Expertise Advisor,2017-CSD-IA-QUE-18236,0,CSD,PM03,1,70,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087285,2465,10
1087285,Business Expertise Advisor,2017-CSD-IA-QUE-18236,0,CSD,PM03,1,70,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087285,2466,29
1087314,X-Ray Specialist,17-NHW-HECS-EA-NCR-213183,1,SHC,PC03,0,35,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087314,3506,11
1087339,Executive Administrative Coordinator,17-IAN-NCR-IA-303903,2,IAN,AS04,0,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087339,2481,19
1087346,"Manager, Compensation Analysis and Liaison",17-PCO-IA-15940,1,PCO,AS05,0,10,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087346,3506,5
1087361,Research Technician (Glider Technician),17-DFO-PAC-EA-EOS-213182,1,DFO,EG05,0,39,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087361,5917,8
1087389,Research Assistant in Landscape Genetics,17-DOE-NCR-EA-303955,1,DOE,,0,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087389,3506,3
1087394,Telecommunications Operator (Trainee),17-RCM-EA-F-REG-DOCC-69860,0,RCM,POTCO01,0,109,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087394,4706,46
1087415,Junior Communications Officer (Developmental),17ATS-EA-00912,2,ATS,IS02,0,70,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087415,3506,26
1087424,Administrative Support,17-RCM-EA-F-REG-PA-69591,1,RCM,CR04,0,59,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087424,4715,17
1087428,Various administrative positions,2017-SVC-IA-HQ-302640-1,0,SVC,AS02,1,86,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087428,2481,28
1087428,Various administrative positions,2017-SVC-IA-HQ-302640-1,0,SVC,AS02,1,86,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087428,3506,41
1087432,"Manager, Canada Business Ontario (Various positions)",2017-ESO-CBO-IA-0153,1,ESO,PM05,0,56,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087432,3520,26
1087433,Executive Assistant,17-NHW-HPFB-IA-NCR-203231AA,2,SHC,AS03,0,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087433,3506,14
1087460,Electrical Systems Officer,17-DND-IA-ESQ-422605,2,DND,EG06,0,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087460,5917,13
1087461,Business Manager (Re-Advertised),2017-JUS-IA-110642-1,0,JUS,AS05,0,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087461,6001,5
1087482,Accounts Verification Advisor,17-PCO-IA-15941,1,PCO,CR05,0,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087482,3506,10
1087487,Licensed Practical Nurse,2017-PEN-EA-ATL-130379,0,PEN,HSPHS07,1,69,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087487,1210,4
1087487,Licensed Practical Nurse,2017-PEN-EA-ATL-130379,0,PEN,HSPHS07,1,69,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087487,1211,24
1087487,Licensed Practical Nurse,2017-PEN-EA-ATL-130379,0,PEN,HSPHS07,1,69,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087487,1307,12
1087487,Licensed Practical Nurse,2017-PEN-EA-ATL-130379,0,PEN,HSPHS07,1,69,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087487,1309,8
1087517,"Director, Research Development and Technology Transfer, Sherbrooke, Quebec",17-AGR-QC-IA-ST-62,1,AGR,EX02,1,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087517,2423,1
1087517,"Director, Research Development and Technology Transfer, Sherbrooke, Quebec",17-AGR-QC-IA-ST-62,1,AGR,EX02,1,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087517,2443,1
1087540,Senior Technologist,17-DOE-PYR-EA-280743,1,DOE,EG05,0,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087540,6001,4
1087547,"Audit Director (REX-07), Internal Audit",17/18-SIF-EA-4744,1,SIF,REREX07,0,81,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087547,3520,21
1087579,Two Streams: Administrative Assistant and Executive Assistant,2017-PPD-IA-HQ-110824,2,PPD,AS02,0,166,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087579,3506,112
1087618,Instructor/Facilitator,17-RCM-IA-N-N-NCR-CPC-67581,1,RCM,AS06,0,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087618,3506,0
1087665,Section Head - Standard Setting,17-NHW-HPFB-IA-NCR-210846-1,1,SHC,BI05,0,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087665,3506,11
1087727,Project Coordinator,17-AHS-IDPC-ACIN-NCR-210936,1,AHS,AS05,0,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087727,3506,7
1087750,"Deputy Director, Dairy and Poultry Section",17-AGR-NCR-IA-MISB-437A,1,AGR,CO03,0,27,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087750,3506,13
1087751,Various Positions - Assistant Director,17-STC-IA-NCR-100-172B,5,STC,EC08,0,83,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087751,3506,58
1087814,Food Services Manager in a Regional Food Production Centre,2017-PEN-IA-PAC-129308,1,PEN,GSFOS09,0,8,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087814,5909,7
1087856,Regional Railway Inspector Infrastructure,17-MOT-EA-HRS-88697,1,MOT,TI06,0,33,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087856,5915,9
1087875,"Senior Communications Advisor, Web Services",17-MOT-IA-HRS-88689,2,MOT,IS05,0,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087875,3506,11
1087880,Various Administrative Positions,17-MOT-EA-HRS-88713,4,MOT,CR04,0,520,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087880,3520,224
1087901,"Senior Regional Aviation Medical Officer / Senior Consultant, Policy and Standards",17-MOT-EA-HRS-88155,1,MOT,MDMOF04,0,10,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087901,3506,4
1087906,Senior Methodologist,17-STC-IA-NCR-675-045A,0,STC,MA05,0,23,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087906,3506,14
1087935,Registry Officer,17-SUC-EA-2014,1,SUC,PM02,0,67,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087935,3506,28
1087946,"Regional Manager, Coordination and Policy",17-MOT-IA-HRS-88676,1,MOT,EC07,1,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1087946,4611,12
